userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
boggydawggy|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
Michael Randolph|0|0|0|0|4.0|0|0|5.0|4.0|0|0|4.0|4.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alex.S|0|0|0|5.0|0|4.0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RON B.|0|0|1.0|0|0|0|0|4.0|0|0|0|2.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0
H. Alexander|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0
Obi Wan|0|0|5.0|0|0|0|0|0|4.0|0|0|0|0|0|5.0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
Randy Yamanishi|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0
Antonio|5.0|0|0|0|0|0|3.0|5.0|0|0|0|3.0|0|0|0|0|0|4.0|0|0|0|0|3.0|0|0|0|0|0|2.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lori Brown|0|0|0|3.0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0
big dawg|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kate M|0|0|0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Valerian M. Rose|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0
Eats Shoots And Leaves|0|0|0|0|0|0|3.0|3.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Britt|0|0|0|0|0|0|5.0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert J. Redd|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|5.0|0|0|0|0|4.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Adam Cordero|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stew|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ami Jordan|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Richard B.|0|0|5.0|4.0|0|0|4.0|5.0|0|0|5.0|0|0|4.0|0|4.0|0|4.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jessica|4.0|0|5.0|5.0|0|1.0|5.0|0|0|0|0|5.0|5.0|0|0|0|5.0|0|5.0|0|0|5.0|0|3.0|0|5.0|0|0|5.0|5.0|4.0|0|0|0|3.0|4.0|0|0|0|0|0|3.0|0|5.0|5.0|0|0|0
Alan|0|0|4.0|0|0|5.0|0|0|0|0|2.0|2.0|0|0|3.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
lee|0|1.0|0|0|0|0|4.0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
stephanie|0|0|4.0|0|0|0|0|5.0|1.0|0|5.0|4.0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0
VictoriaSelene Skye~Deme|0|0|0|0|2.0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|5.0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0
Koobie  Flatstone|0|0|2.0|0|0|0|2.0|0|1.0|5.0|2.0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
penname|0|0|0|0|1.0|3.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nathan|5.0|0|0|0|0|4.0|0|0|5.0|0|0|0|0|1.0|0|1.0|0|0|5.0|0|0|0|0|1.0|0|5.0|0|0|1.0|3.0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0
david|5.0|0|3.0|5.0|1.0|0|5.0|1.0|5.0|0|0|0|0|0|0|0|5.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ron Rossmann|4.0|0|5.0|0|0|0|3.0|0|0|0|2.0|4.0|0|0|0|1.0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Josh Hicks|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0
Louis R.|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
cj|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cc|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0
Chris Azzato|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Gordon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|2.0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0
titania86|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0
Frederick Pilch|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|5.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Julie|5.0|5.0|0|4.0|0|0|5.0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|1.0|0|1.0|5.0|3.0|0|5.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|4.0|0|0|0|0|5.0|0
Julia|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mirrorproimage|5.0|0|0|0|0|0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jesse|4.0|0|0|0|0|0|0|4.0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|2.0|0|0|0|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0
CH|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CC|0|3.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KateD|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Individual11|0|0|1.0|5.0|0|0|3.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
robert d flanigan|0|5.0|0|0|0|0|0|5.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
TheSmiths|0|0|5.0|4.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chris Norwood|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Derald Marti|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
G. Martin|0|5.0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dorothea L.|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0
B|5.0|0|3.0|5.0|0|3.0|0|0|0|5.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|5.0|4.0|5.0|1.0|5.0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Telecom Herk|4.0|0|4.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
No BS guy|0|0|0|0|0|2.0|3.0|0|0|0|3.0|0|0|0|0|0|0|5.0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mama Mia|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|3.0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Simply4Learning|0|0|5.0|5.0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Loretta|0|0|0|0|0|0|0|0|0|0|0|4.0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KMO|0|0|1.0|0|0|2.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pete|5.0|0|0|0|0|3.0|0|0|0|5.0|0|0|0|4.0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lee|5.0|5.0|0|5.0|5.0|2.0|0|0|0|0|0|0|5.0|0|0|0|0|1.0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|3.0|0|0|0|0|0|0|0|0|0
Leo|3.0|0|4.0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|1.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Linda|3.0|3.0|2.0|0|0|0|0|0|0|5.0|5.0|0|5.0|0|5.0|5.0|5.0|0|5.0|5.0|3.0|0|0|0|1.0|0|4.0|5.0|4.0|5.0|0|0|5.0|0|5.0|4.0|0|0|5.0|0|0|5.0|0|0|0|0|0|0
Lex|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|2.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
home2wa|0|0|0|5.0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Deanna|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|3.0|0|0|5.0|0|0|3.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0
JMS|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JMH|0|0|5.0|0|0|2.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
V. S. 3|0|0|0|0|0|5.0|0|2.0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
anonymous|0|1.0|5.0|0|0|2.0|0|0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Theo Mindell|0|0|0|3.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cynthia|5.0|0|0|0|0|1.0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tammy|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|4.0|5.0|1.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jenn|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|5.0|0
Caroline|0|5.0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ROCKYMTNMALE|0|0|5.0|0|1.0|0|4.0|0|0|0|3.0|4.0|0|5.0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bmulc|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Melanie Brimhall|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Oleson|0|0|5.0|0|5.0|5.0|4.0|5.0|5.0|0|4.0|4.0|0|4.0|3.0|0|4.0|0|0|4.0|4.0|2.0|3.0|0|0|0|5.0|0|0|0|4.0|0|0|5.0|0|4.0|0|0|2.0|0|0|3.0|0|0|0|5.0|0|0
Mike G|0|0|4.0|0|0|0|0|0|3.0|0|5.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Forrest W. Merchant|0|0|0|4.0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nikki|0|5.0|0|0|0|0|0|0|0|0|4.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0
JB McCollum|0|0|5.0|0|0|5.0|0|0|0|0|0|0|2.0|0|0|1.0|0|0|0|0|0|0|0|4.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PK|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0
Allen|0|0|0|4.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|2.0|0|0|0|0|2.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tim M|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Yarnfinder|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|3.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Karlito|0|0|0|0|0|0|0|0|0|0|0|3.0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alan Ramirez|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|4.0|0|0|0|0
Phillip|5.0|0|0|0|5.0|0|3.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Victoria Surowiec|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0
Marilyn|0|5.0|0|5.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joan M. Cummings|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jake|0|4.0|0|0|5.0|0|0|5.0|0|0|1.0|5.0|0|4.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|4.0|0|0|0|0|0|0
Moses|0|0|0|0|0|0|0|5.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Victor|0|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|2.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
L. John|0|0|0|0|0|0|0|0|0|0|4.0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sheila|0|5.0|0|0|0|0|0|5.0|0|0|2.0|0|0|0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Margarita G. Gutierrez|5.0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0
D-man|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Cripbilly|0|0|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brian Penning|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|4.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
101Eagle|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0
cynthia r.|0|0|5.0|4.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Greg|3.0|5.0|4.0|0|5.0|0|0|5.0|3.0|0|5.0|5.0|5.0|0|5.0|1.0|0|2.0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0
Jeremiah|5.0|0|0|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Elise|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Douglas|4.0|0|4.0|5.0|0|0|0|1.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nathan I. Rice|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Crystal|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0
SYLVESTER|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert M. Ryan|5.0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
anthony|5.0|0|0|0|1.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dennis|5.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pamela|5.0|5.0|5.0|0|0|4.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Billy|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|2.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Catherine|0|0|0|0|0|0|1.0|0|0|0|5.0|0|0|1.0|0|0|0|0|4.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Hughey|0|0|5.0|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0
Justin Heath|0|0|5.0|5.0|0|0|0|0|0|0|4.0|0|0|0|5.0|5.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Double D|0|0|5.0|0|1.0|1.0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|5.0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0
