userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
Brooke|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
shannon|0|0|0|0.833333333333|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.846153846154|1.0|0|0|0|0|0|0|0|0|0|0
J.phipps|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
VjL|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Houziwang68|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Phyllis Hansell|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
jay|0|0|0|0|0|0|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0
David G|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
David B|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brent|1.0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S Miller|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PC|0|0|0|0|0|1.0|0|0.965317919075|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PL|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
intheWood|1.0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KC Three|1.0|0|1.0|0|0|0|0|0|0|0|0.980392156863|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Vonster|0|0|1.0|0|0|0|0|1.0|0|1.0|0|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
truckerbob|0|0|0|0|0|0|0.882352941176|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nate|1.0|0|1.0|0|1.0|0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bearpupppy|0|0|0|0|0|0|0|0|0|0|0.980198019802|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.961538461538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sally|0|1.0|0|0|0|0.962025316456|0|1.0|0.951807228916|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pappy O'Hoolihan|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
sarah|0|0|0|0|0|0|0|1.0|0|0.904761904762|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Russell Vanek|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael Grösch-McCluskey|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.910112359551|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0.95|0|0.828571428571|0|0|0|0|0|0|0|0|0
Ralph|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Adam Rodriguez|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
J. DickersonSr|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael E. Vande|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Henry E. Dorfman|0|0|0|0|0|1.0|0.964912280702|0.950819672131|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Larry R. Baladez|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
peter f.j.|0|1.0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
john|1.0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0.967741935484|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Maestro|1.0|0|0|1.0|0|0|0|0|0|0|0.857142857143|0|0|0|0|0|0|0|0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bruce|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C. A. G.|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dawn|0|1.0|0|0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
soundstudio|0|0|0|0|0|0|0.970695970696|0|0|0|0|0.961722488038|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Xerxies|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rockin' Rik|0|0|0|0|0|0.978378378378|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brenda|1.0|1.0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jack Ryan|0|0|0|0|0|0|0|0.962264150943|0|0|0|0|0|0|0|0|0|0.991769547325|0|0|0|0|0|0|0|0|0|0|0.96|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Gray|0|0|0|0|0.943661971831|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Neal|0|1.0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
G. Teslovich|0|0|0.894736842105|0|0.948955916473|0|0.984790874525|0.971014492754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.974683544304|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
E Bay Z1|0|0|0|0|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
WakkyWabbit|0|0|0|0|0|0|1.0|0|0|0|0.98833819242|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.947368421053|0|0|0|0|0|0|0|0
Kandy Buesa|0|0|0.9|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Mr Jamz|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jessie|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jess|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DCHagy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0.98|0|0.925925925926|0|0|0|0
Martin|1.0|0.857142857143|0|0|1.0|0|0|1.0|0.962962962963|0|0|0|0|0|0|0|0|0|0|0|0.933333333333|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dp7264|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jan|1.0|0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0
RS|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RB|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RC|1.0|0|0|1.0|0|0.945945945946|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Stella Carrier|0|0|0.965432098765|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0.992|0|0|0|0|0|0|0
Tim - Michigan|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
tommyboy|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Erin|0|1.0|0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|1.0|0|0.951219512195|1.0|0|0|0|0|0.96875|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Eric|1.0|0|0|0|0.96875|1.0|0|0|1.0|1.0|1.0|0|0.9375|0|1.0|0|0|0|1.0|0|0.987012987013|0|0.986666666667|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
C W|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.951219512195|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brian Johnson|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Wes|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.960784313725|0|0|0.969696969697|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Glen Z|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Deb Frey Webb|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James P. McDonald|0|0|0.785907859079|0|0.912310286678|0|0.868656716418|0|0.905|0|0.72|0|0|0|0|0|0|0.907172995781|0.852140077821|0|0|0|0.914691943128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Matt Watford|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CGI is the &#34;new&#34; lazy|0|0|0.965065502183|0|0|0|0.959183673469|0|0|0|0|0|0|0|0.964601769912|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.963800904977|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SDX|0|0|0.971291866029|0|0|0|0|0|0|0|0.951923076923|0|0|0|0|0|0|0|0|0|0|0.964125560538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
amy|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Laura Seinwerth|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
momof2homeschool|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0
dansedufeu|0|0|1.0|0|0.878787878788|0|0|0|0.935483870968|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0.932584269663|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.972602739726|1.0|0|0|0|0|0|0|0
Michael E.|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0
david Michael Volz|0|0|0.866666666667|1.0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Unknown|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JWG|0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jack E. Levic|1.0|1.0|0|0|0|0|0|0.963636363636|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
londongirl|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C Mayfair|0|0|0|0|0|0|0|1.0|0|0.981132075472|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
Connor|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SS|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SR|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.9|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SP|0|0|0|0.9375|0|0|0|0|0.980676328502|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SW|0|0.866666666667|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SK|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SJ|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
SM|0|0|0|0|0.981191222571|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JOhjos|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CLAUDE H BARRON JR|0|0|1.0|1.0|0|0|1.0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
None|1.0|0|0|0|0.963636363636|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
greg|0|0|0|0|0|1.0|0|0|0.972972972973|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Lee|0|0|0|0|0.962264150943|0|0|0.966666666667|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Miranda C Seymour|0|0|0|0|0|0.947826086957|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tickler|0|0|0.833333333333|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Emma|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
muffyroberts|0|0.951807228916|0|0|0|0|1.0|0.966666666667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.971830985915|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Isabella|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
T. Marble|0|0|0|0|0|0|0|0|0|0|0.972222222222|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steve|1.0|0|1.0|1.0|1.0|1.0|0|0|0.851851851852|1.0|0|0|0|0|0|1.0|0|0.714285714286|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|1.0|0.953488372093|0|0|0|0|0|0|0|0
Robert Anderson|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bluth|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Donna|1.0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Marklar|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Luke|1.0|0|1.0|0|0|1.0|0|0|0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Phyllis|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M&amp;M|0|0|0.975|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.853658536585|0.939393939394|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
Tyler|0.75|0|0|0|0.968253968254|0|1.0|1.0|0|0|0.95|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
nikki|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Charlene|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.923076923077|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anthony Reeder|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Butterfly|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bill|1.0|1.0|1.0|1.0|0|1.0|1.0|1.0|1.0|1.0|0|0|0|1.0|0|1.0|0|1.0|0.818181818182|0|1.0|0|1.0|0|0|0|0|0|1.0|0.9|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0
Amber Terry|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Taylor|0|0.948051948052|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kitty|1.0|0|1.0|0|0|0|1.0|1.0|0|0|1.0|1.0|0|0|1.0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
